instruction_category,images,is_multiple_images,instruction,gpt4_prediction,images_dense_captions,images_blip2_captions,reference_output,human_ratings_gpt4_correct,human_ratings_problem_in_caption,human_ratings_problem_in_gpt4,public_images_metadata
nlvr2,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/636_nlvr2_test1-118-0-img0.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/637_nlvr2_test1-118-0-img1.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER. Please study them carefully, and determine if the following sentence is correct (Answer ""Yes""/""No""): Both doctors are women, and holding syringes.",Yes,"[""In this image a female doctor with blonde hair is wearing a shirt and lab coat, with a stethoscope wrapped around her neck. She has red painted nails and holds a large needle out in front of her. She is smiling, and her finger is resting on the plunger of the syringe. Her hand is outstretched towards the viewer."", ""The young child in this stock image is holding a needle and has a stethoscope around her neck. She has a green surgical mask tied around her neck and is holding a large syringe. The girl also has a white button down shirt in this image, to further imitate doctors."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a female doctor holding a syool in her hand"", ""a little girl holding a syringe stock photo""]",Yes,True,False,False,{}
nlvr2,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/638_nlvr2_test1-223-3-img0.png"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/639_nlvr2_test1-223-3-img1.png""]",True,"In this task you will be provided with two individual images i.e., BEFORE and AFTER. Please study them carefully, and determine if the following sentence is correct (Answer ""Yes""/""No""): There is the same brand of beer in the AFTER image.",I cannot answer this question as I am an AI language model and cannot view or analyze images. Please provide a text description of the BEFORE and AFTER images for me to analyze.,"[""There are two beer bottles shown, though it's likely the same bottle, just showing the front and back. The front notes it's Enchanted Bridgeport from Brewery's Reserve, and is 22 Fluid Ounces, brewed for 16 months in a cask and aged with a special blend of berries. The back lists the ingredients, the history of the brew, that it's bottled in Portland, Oregon,the states where there's a cash refund for the bottle, and that this specific bottle is number 166."", ""There are three glass beer bottles from the same company, but each of a different type. There is a red hand in a white circle on the neck of each, the logo of the Left Hand Brewing Company, and each has Nitro in large white letters. From left to right, the flavors are Wake Up Dead, Milk Stout, and Sawtooth. All these bottles of ale are 12 fluid ounces."", NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[""a bottle of beer with a red lid"", ""a set of three beer bottles with different designs""]",No,False,False,True,{}
imagecode,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/640_imagecode_img0.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/641_imagecode_img10.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/642_imagecode_img31.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/643_imagecode_img36.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/644_imagecode_img53.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/645_imagecode_img55.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/646_imagecode_img5.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/647_imagecode_img62.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/648_imagecode_img75.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/649_imagecode_img83.jpg""]",True,"In this task, you will be provided with a set of 10 images (Image 1-10) and a caption that best matches with just one of the ten images. You need to decide which image amongst Image 1-10 best matches the caption. Caption: There is a grey monument wall that is located between the black girl and the girl in the middle. The black girl is facing to the left.","Image 9 best matches the caption because it describes a grey stone placard (monument wall) located between the black girl and the tall white girl (girl in the middle), and the black girl is looking to the left.","[""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking down, a tall white girl, and a short white girl who is looking to the left. In the background there are parked cars."", ""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking down, a tall white girl, and a short white girl who is looking to the left. In the background there are parked cars and a grey stone placard which can be seen on the far left."", ""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking at her phone, a tall white girl, and a short white girl who is looking down. In the background there are parked cars and a grey stone placard which can be seen to the left of the black girl."", ""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking at her phone, a tall white girl, and a short white girl who is looking down. In the background there are parked cars and a grey stone placard which can be seen to the left of the black girl."", ""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking to the left, a tall white girl, and a short white girl who is looking down. In the background there are parked cars, a few people milling about, and a grey stone placard which can be seen behind the black girl."", ""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking to the left, a tall white girl, and a short white girl who is looking down. In the background there are parked cars, a few people milling about, and a grey stone placard which can be seen behind the black girl."", ""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking down, a tall white girl, and a short white girl who is looking to the left. In the background there are parked cars."", ""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking to the left, a tall white girl, and a short white girl who is looking down. In the background there are parked cars, a few people milling about, and a grey stone placard which can be seen behind the black girl."", ""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking to the left, a tall white girl, and a short white girl looking down. In the background there are parked cars, a few people milling about, and a grey stone placard which can be seen between the black girl and tall white girl."", ""There are three women standing next to each other in a parking lot, from the left; a black girl who is looking to the right, a tall white girl, and a short white girl who is looking to the left. In the background there are parked cars, a few people milling about, and a grey stone placard which can be seen between the black girl and tall white girl.""]","[""a group of three women standing on the street"", ""a woman in a bikini standing next to a man"", ""a group of women walking down a street"", ""a woman in a blue dress walking down the street"", ""a woman in a blue dress is walking down the street"", ""a woman in a blue dress is walking down the street"", ""a group of three women walking down a street"", ""a woman in a blue dress walking down the street"", ""a group of women walking down the street"", ""a woman in a dress is walking down the street""]",Image 10,False,False,True,{}
imagecode,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/650_imagecode_img519.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/651_imagecode_img525.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/652_imagecode_img531.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/653_imagecode_img537.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/654_imagecode_img560.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/655_imagecode_img567.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/656_imagecode_img584.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/657_imagecode_img642.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/658_imagecode_img668.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/659_imagecode_img698.jpg""]",True,"In this task, you will be provided with a set of 10 images (Image 1-10) and a caption that best matches with just one of the ten images. You need to decide which image amongst Image 1-10 best matches the caption. Caption: You can see the woman on the far right's face really well.","Image 7 best matches the caption because it says ""The one on the right is looking at the camera."" This means we can see the woman on the far right's face really well.","[""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The first one on the left is looking at the camera.The one on the right is looking down at her shoes."", ""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The fifth one on the left is looking forward.The one on the right is looking down at her shoes."", ""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The fifth one on the left is looking to the right.The one on the right is looking down at her shoes."", ""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The fifth one on the left is looking at the camera.The one on the right is looking down at her shoes."", ""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The fifth one on the left and the one on the right are looking at each other."", ""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The fifth one on the left and the one on the right are looking at each other."", ""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The one on the right is looking at the camera."", ""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The fifth one on the left is biting a hanging donut. The one on the right is biting a hanging donut."", ""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The fifth one on the left is looking at a hanging donut. The one on the right is biting a hanging donut."", ""There are five women in a line on the left-hand side, and there is one woman on the right. They have their hands behind their back to play a game. The fifth one on the left and the one on the right are both looking away from us.""]","[""a group of girls standing in front of a tent"", ""a group of girls standing in front of a tent"", ""a group of girls standing in front of a tent"", ""a group of girls standing in front of a tent"", ""a group of girls standing in front of a tent"", ""a group of girls standing in front of a tent"", ""a group of people standing around a tent in the woods"", ""a group of young women standing in front of a tent"", ""a group of young women standing near a tent"", ""a group of young girls standing near a tent""]",Image 7,True,False,False,{}
imagecode,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/660_imagecode_img143.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/661_imagecode_img178.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/662_imagecode_img180.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/663_imagecode_img181.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/664_imagecode_img186.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/665_imagecode_img195.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/666_imagecode_img213.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/667_imagecode_img220.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/668_imagecode_img221.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/669_imagecode_img95.jpg""]",True,"In this task, you will be provided with a set of 10 images (Image 1-10) and a caption that best matches with just one of the ten images. You need to decide which image amongst Image 1-10 best matches the caption. Caption: The white rolling pin is centered on the yellow item, and it isn't badly double exposed.","Image 4 best matches the caption because it shows a person rolling out the center of a piece of yellow fondant with a white rolling pin, and the image is not double exposed.","[""A person is attaching a piece of green fondant onto a baby cake."", ""A person is attaching a piece of green fondant onto a baby cake. The image is double exposed with a similar image."", ""A person is rolling out the center of a piece of yellow fondant with a white rolling pin. The image is double exposed with a similar image."", ""A person is rolling out the center of a piece of yellow fondant with a white rolling pin."", ""A person is rolling out the far edge of a piece of yellow fondant with a white rolling pin."", ""A person is rolling out the far edge of a piece of yellow fondant with a white rolling pin."", ""A person is rolling out the close edge of a piece of yellow fondant with a white rolling pin using the palm of their hands."", ""A person is rolling out the close edge of a piece of yellow fondant with a white rolling pin using the heels of their hands."", ""A person is rolling out the close edge of a piece of yellow fondant with a white rolling pin using the heels of their hands."", ""A person is attaching a piece of green fondant onto a baby cake.""]","[""a person is making a cake with a green leaf on it"", ""a person is cutting a green leaf out of a piece of paper"", ""a person's hands are on top of a cutting board"", ""a person's hands on top of a cutting board"", ""a person's hands are on top of a piece of paper"", ""a person is cutting a piece of paper with a knife"", ""a person's hands on top of a piece of paper"", ""a person's hands are on top of a yellow dough"", ""a person's hands on a cutting board with a yellow object"", ""a person is making a cake with a green leaf on it""]",Image 5,False,True,False,{}
imagecode,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/670_imagecode_img0.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/671_imagecode_img133.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/672_imagecode_img199.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/673_imagecode_img223.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/674_imagecode_img396.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/675_imagecode_img515.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/676_imagecode_img539.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/677_imagecode_img557.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/678_imagecode_img571.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/679_imagecode_img575.jpg""]",True,"In this task, you will be provided with a set of 10 images (Image 1-10) and a caption that best matches with just one of the ten images. You need to decide which image amongst Image 1-10 best matches the caption. Caption: You only see the spoon right above the salad. You can see a very small blur of one finger. The mixing haven't started.","Image 5 best matches the caption, as it mentions the tip of one finger sprinkling seeds and the very edge of a wooden mixing spoon above the bowl, indicating that the mixing hasn't started yet.","[""A glass mixing bowl filled with un-mixed salad ingredients including chopped tomatoes, chopped cucumber, green onions, and pomegranate seeds."", ""A glass mixing bowl filled with un-mixed salad ingredients including chopped tomatoes, chopped cucumber, pomegranate seeds, and green onions. You can see a hand pouring a glass container of green onions into the bowl on the top right."", ""A glass mixing bowl filled with un-mixed salad ingredients including chopped tomatoes, chopped cucumber, pomegranate seeds, and green onions. You can see a hand pouring a glass container of green onions into the bowl on the top right."", ""A glass mixing bowl filled with un-mixed salad ingredients including chopped tomatoes, chopped cucumber, pomegranate seeds, and green onions. You can see a blurry wooden spoon just beginning to mix the the ingredients in the bowl."", ""A glass mixing bowl filled with un-mixed salad ingredients including chopped tomatoes, chopped cucumber, green onions, pomegranate seeds, and sesame seeds. You can see the tip of one finger sprinkling the seeds at the top and the very edge of a wooden mixing spoon on the top right corner above the bowl."", ""A glass mixing bowl is filled with un-mixed salad ingredients including chopped tomatoes, chopped cucumber, green onions, pomegranate seeds, and sesame seeds. You can see a hand holding the bowl steady on the right side and a blurry wooden  mixing spoon beginning to mix the salad ingredients."", ""A glass mixing bowl is filled with salad ingredients including chopped tomatoes, chopped cucumber, green onions, pomegranate seeds, and sesame seeds. You can see a hand holding the bowl steady on the right side and a blurry wooden  mixing spoon is mixing the salad ingredients."", ""A glass mixing bowl is filled with salad ingredients including chopped tomatoes, chopped cucumber, green onions, pomegranate seeds, and sesame seeds. You can see a hand holding the bowl steady on the right side and a blurry wooden  mixing spoon is thoroughly mixing the salad ingredients."", ""A glass mixing bowl is filled with salad ingredients including chopped tomatoes, chopped cucumber, green onions, pomegranate seeds, and sesame seeds. You can see a hand holding the bowl steady on the right side. You can also see a blurry hand and a blurry wooden spoon vigorously mixing the salad."", ""A glass mixing bowl is filled with salad ingredients including chopped tomatoes, chopped cucumber, green onions, pomegranate seeds, and sesame seeds. You can see a hand holding the bowl steady on the right side. You can also see a blurry wooden spoon vigorously mixing the salad.""]","[""a bowl of salad with tomatoes, cucumbers and onions"", ""a person is preparing a salad in a glass bowl"", ""a person is preparing a salad in a bowl"", ""a person is preparing a salad in a bowl"", ""a person is preparing a salad in a bowl"", ""pomegranate and tomato salad"", ""pomegranate and tomato salad"", ""a person is preparing a salad in a bowl"", ""pomegranate salad recipe - pomegranate salad recipe - pomegranate salad recipe - pome"", ""pomegranate and tomato salad""]",Image 4,True,False,False,{}
imagecode,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/680_imagecode_img30.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/681_imagecode_img31.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/682_imagecode_img33.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/683_imagecode_img35.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/684_imagecode_img45.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/685_imagecode_img46.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/686_imagecode_img47.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/687_imagecode_img48.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/688_imagecode_img49.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/689_imagecode_img51.jpg""]",True,"In this task, you will be provided with a set of 10 images (Image 1-10) and a caption that best matches with just one of the ten images. You need to decide which image amongst Image 1-10 best matches the caption. Caption: The person sitting down in the background in a chair has their hands behind their head. There is a person with a blue Hawaiian shirt on the right side of the picture.","Image 7 best matches the caption because the person sitting down in the background has their hands behind their head, and there is a man with a Hawaiian shirt standing next to him on the right side of the picture.","[""An outdoor barbecue - left to right- a man in a red shirt, a man in a blue shirt, and a man in a Hawaiian shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them with his hand next to his head."", ""An outdoor barbecue - left to right- a man in a red shirt, and a man in a blue shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them with his hand next to his head."", ""An outdoor barbecue - left to right- a man in a red shirt, and a man in a blue shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them."", ""An outdoor barbecue - left to right- a man in a red shirt, and a man in a blue shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them with his hands behind his head."", ""An outdoor barbecue - left to right- a man in a red shirt, a man in a blue shirt, and a man in a Hawaiian shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them with his hands behind his head."", ""An outdoor barbecue - left to right- a man in a red shirt, and a man in a blue shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them with his hands behind his head."", ""An outdoor barbecue - left to right- a man in a red shirt, and a man in a blue shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them with his hands behind his head and a man with a Hawaiian shirt standing next to him."", ""An outdoor barbecue - left to right- a man in a red shirt, and a man in a blue shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them with his hands behind his head and a man with a Hawaiian shirt walking next to him."", ""An outdoor barbecue - left to right- a man in a red shirt, and a man in a blue shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them with his hands behind his head and a man with a Hawaiian shirt walking in front of him."", ""An outdoor barbecue - left to right- a man in a red shirt, and a man in a blue shirt standing around a piece of meat on a table. There's a man sitting on a chair behind them with his hands behind his head and a man with a Hawaiian shirt walking in the background.""]","[""a man is cutting up a piece of meat on a table"", ""two men cutting a large piece of meat on a table"", ""two men preparing food on a table in a backyard"", ""two men are preparing food on a table"", ""a man is cutting up a piece of meat on a table"", ""a man cutting up a piece of meat on a table"", ""a man is cutting up a piece of meat on a table"", ""a man is cutting up a chicken on a table"", ""a man is cutting up a pig on a table"", ""a man is cutting up a turkey on a table""]",Image 5,False,True,False,{}
imagecode,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/690_imagecode_img0.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/691_imagecode_img10.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/692_imagecode_img15.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/693_imagecode_img18.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/694_imagecode_img20.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/695_imagecode_img21.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/696_imagecode_img24.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/697_imagecode_img27.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/698_imagecode_img4.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/699_imagecode_img7.jpg""]",True,"In this task, you will be provided with a set of 10 images (Image 1-10) and a caption that best matches with just one of the ten images. You need to decide which image amongst Image 1-10 best matches the caption. Caption: Just the first letter in the text at the bottom has completely faded away.","Image 6 best matches the caption, as the caption in the image has the first letter faded away, making it read ""m mixing two shades together"" instead of ""I'm mixing two shades together.""","[""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a sheet of paper. In the middle of the image, there is a caption that reads, \""I'm mixing two shades together.\"""", ""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a sheet of paper.\nIn the middle of the image, there is a caption that reads, \""I'm mixing two shades together.\"""", ""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a mostly obscured sheet of paper. In the middle of the image, there is a caption that reads, \""I'm mixing two shades together.\"""", ""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a mostly  obscured sheet of paper. In the middle of the image, there is a caption that reads, \""I'm mixing two shades together.\"""", ""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a sheet of paper. In the middle of the image, there is a caption that reads, \""I'm mixing two shades together.\"""", ""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a sheet of paper. In the middle of the image, there is a caption that reads, \""m mixing two shades together.\"""", ""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a sheet of paper. In the middle of the image, there is a caption that reads, \""mixing two shades together.\"""", ""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a sheet of paper. In the middle of the image, there is a caption that reads, \""two shades together.\"""", ""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a sheet of paper. In the middle of the image, there is a caption that reads, \""I'm mixing two shades together.\"""", ""A person is felting, with their hands, a piece of gray wool to make some kind of craft. There are three felt finger puppets sitting on a doily in the background and a sheet of paper. In the middle of the image, there is a caption that reads, \""I'm mixing two shades together.\""""]","[""a person is mixing two shades together on a table"", ""a person is holding a piece of gray fur"", ""i'm mixing two blankets together"", ""i'm mixing two shades together"", ""i'm mixing two shades together"", ""a person is holding two pieces of wool together"", ""a person is holding two pieces of wool together"", ""a person is holding a piece of wool on top of a table"", ""a person is making two shades of gray together"", ""a person is mixing two shades of wool together""]",Image 6,True,False,False,{}
imagecode,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/700_imagecode_img0.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/701_imagecode_img1.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/702_imagecode_img2.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/703_imagecode_img3.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/704_imagecode_img4.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/705_imagecode_img5.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/706_imagecode_img6.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/707_imagecode_img7.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/708_imagecode_img8.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/709_imagecode_img9.jpg""]",True,"In this task, you will be provided with a set of 10 images (Image 1-10) and a caption that best matches with just one of the ten images. You need to decide which image amongst Image 1-10 best matches the caption. Caption: A person in color writing at a desk with a blue pen.","Image 9 best matches the caption ""A person in color writing at a desk with a blue pen."" This is because the description mentions a color photo with someone writing handwritten notes on a piece of paper with blue ink.","[""A black and white photo of a desktop surface with a cup of coffee, a MacBook, some post-its, and a small notebook open to a page full of handwritten notes."", ""A black and white photo of a table top with a cup of coffee, a MacBook, and an open notebook with hand-written notes and a pen sitting on top."", ""A black and white photo of a shiny desktop with a cup of coffee, a wired Apple keyboard, a pair of Apple earbuds, a pencil, and a hand using a mouse."", ""A sepia-toned photo of a wooden tabletop with a folded newspaper, sunglasses, an address book, a smartphone, and a cup of espresso."", ""A black and white photo of an open notebook with graph paper sitting on a desktop. The notebooks has handwritten notes and a pen sitting on the open page."", ""A color photo of a slightly messy desktop with an open address book sitting on some papers. The address book has a pair of reading glasses sitting on top and a pen cap."", ""A color photo of a desktop cluttered with random papers including spreadsheets, manila file folders, and open notebooks. There is also an empty coffee cup and a pen."", ""A color photo of a laptop computer sitting on a wooden desk. There is also a piece of paper, a pen, and a pencil cup sitting on the desk to the left of the laptop."", ""A color photo of a desktop with a cup of coffee and a laptop. There is someone with a red shirt writing handwritten notes on a piece of paper with blue ink."", ""A black and white photo of a desktop with a cup of coffee, an open book, a glue stick, a Nikon camera, and a cat.""]","[""a notebook, a laptop and a cup of coffee on a table"", ""a black and white photo of a laptop on a table"", ""a black and white photo of a person using a keyboard and mouse"", ""a newspaper and a cup of coffee on a wooden table"", ""a black and white photo of a notebook with a pen"", ""a notebook on a desk with a pen and glasses"", ""a pile of papers and a cup of coffee on a desk"", ""a laptop computer sitting on a wooden desk"", ""a person writing on a piece of paper"", ""a black and white photo of a cat on a desk""]",Image 9,True,False,False,{}
imagecode,"[""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/710_imagecode_img0.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/711_imagecode_img1.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/712_imagecode_img2.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/713_imagecode_img3.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/714_imagecode_img4.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/715_imagecode_img5.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/716_imagecode_img6.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/717_imagecode_img7.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/718_imagecode_img8.jpg"", ""https://visit-instruction-tuning.s3.amazonaws.com/visit_images/719_imagecode_img9.jpg""]",True,"In this task, you will be provided with a set of 10 images (Image 1-10) and a caption that best matches with just one of the ten images. You need to decide which image amongst Image 1-10 best matches the caption. Caption: A woman has her tongue between her teeth which covers most of her top teeth.","The image that best matches the caption ""A woman has her tongue between her teeth which covers most of her top teeth."" is Image 2. In this image, the woman has her tongue sticking out and touching her teeth while singing, which closely resembles the description in the caption.","[""A woman is clapping her hands together."", ""A woman has her tongue sticking out and touching her teeth while singing."", ""A woman puts her finger on her tongue"", ""A woman is holding a bowl of cereal with a spoon."", ""A woman is singing into a microphone and pointing."", ""A woman is singing into a headset mic while making a peace sign with one hand."", ""A woman is blowing a kiss at the camera."", ""A woman is posing for a pic, touching the side of her face with her right hand and her left arm is supporting the right."", ""A woman is posing with her eyes closed and puckered lips."", ""A woman in a white swimsuit is standing next to a door.""]","[""christina aguilera - starry eyed"", ""christina aguilera - scream"", ""christina aguilera ft rihanna - ft rihanna - "", ""christina aguilera - eat your heart out"", ""a blond woman in a colorful dress holding a microphone"", ""lady gaga in concert"", ""nicki minaj at the american music awards"", ""christina aguilera wallpapers christina aguilera wallpapers christina aguiler"", ""a woman with a white wig is posing for a black and white photo"", ""a woman in a white swimsuit leaning against a pink door""]",Image 2,True,False,False,{}
